date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-01-06,2.5,0.6,0.85,-1.3,,-6,84,70,57,-2,-4.1,-6.2,22,16.75,10,33,9,102,101.71,101.6,101.91,101.65,101.52,48300,30841.7,24100,3,2.4,1.9,17.4,0,0,0,0,0,0,1,08:07:00,16:30:00,8.38,8.12,16.5,,,3,3,-3,-3,,,,,8,7.8,5,,,
2017-01-05,0.7,-2.95,-2.51,-6.6,,-11,89,74.7,65,-5.2,-6.5,-8.7,15,10.75,7,,,103,102.53,102,102.89,102.47,101.97,48300,45616.7,32200,4.1,3.1,2.2,20.9,0,0,0,0,0,0,1,08:07:00,16:29:00,8.37,8.12,16.48,,,0,0,-3,-3,,,,,8,5.7,0,,,
2017-01-04,2.2,-3.1,-2.69,-8.4,,-13,88,74.9,56,-1.9,-6.6,-13.1,19,10.42,1,32,8,102.9,102.78,102.7,102.88,102.71,102.6,48300,48300,48300,4.7,3.2,2.1,21.1,0,0,0,0,0,0,1,08:07:00,16:28:00,8.35,8.12,16.47,,,1,1,-6,-6,,,,,1,0.1,0,,,
2017-01-03,0.4,-3.7,-3.38,-7.8,,-12,64,50,33,-9.6,-12.6,-14.7,24,10.29,1,28,8,102.9,102.85,102.6,102.86,102.78,102.57,48300,48300,48300,3.6,2.6,2.1,21.7,0,0,0,0,0,0,1,08:08:00,16:27:00,8.32,8.13,16.45,,,0,0,-7,-7,,,,,1,0.1,0,,,
2017-01-02,1.4,-2.29,-1.93,-6,,-11,60,45.2,33,-11,-12.5,-13.5,20,13.71,8,,,102.6,102,101.5,102.54,101.94,101.43,48300,46287.5,32200,3.2,2.3,2,20.3,0,0,0,0,0,0,2,08:08:00,16:26:00,8.3,8.13,16.43,,,0,0,-7,-7,,,,,1,0.5,0,,,
2017-01-01,2.2,-0.04,0.18,-2.3,,-7,98,68.4,49,0.6,-5.4,-10.8,29,11.42,2,41,34,101.5,101.01,100.6,101.4,100.95,100.55,48300,38629.2,19300,2.7,2.1,1.6,18,0,0,0,0,0,0,3,08:08:00,16:25:00,8.28,8.13,16.42,,,1,2,-5,-5,,,,,8,6.5,2,,,
2016-12-31,2.1,-0.44,0.31,-3,,-5,99,97,89,1.4,-0.1,-2.8,23,11.92,3,37,4,102.5,101.49,100.6,102.44,101.42,100.51,24100,10504.2,600,2.8,2.1,1.6,18.4,0,0,0,13.2,7.2,4.2,0,08:08:00,16:24:00,8.27,8.13,16.4,,,2,4,-1,-1,,,,,8,6.6,1,,,
2016-12-30,4.8,1.95,2.13,-0.9,,-4,99,93.9,84,2.8,1.2,-0.7,29,8.83,3,41,28,102.7,102.52,102.2,102.62,102.45,102.12,48300,26529.2,0,3.4,2.4,1.7,16.1,0,0,0,0,0,0,0,08:08:00,16:23:00,8.25,8.13,16.38,,,6,6,2,2,,,,,8,4.8,1,,,
2016-12-29,4.9,2.3,2.91,-0.3,,-3,98,92.7,78,3.5,1.8,-0.1,30,15.21,3,41,7,102.5,102.03,101.7,102.44,101.96,101.67,24100,22033.3,12900,3.5,2.3,1.7,15.7,0,0,0,9,9,0,0,08:08:00,16:22:00,8.23,8.13,16.37,,,5,5,2,2,,,,,8,6.8,2,,,
2016-12-28,5.6,2.09,3.1,-1.4,,-5,97,91,82,3.7,1.8,-1.8,28,14.42,8,37,18,102.9,102.75,102.3,102.87,102.68,102.25,32200,25591.7,16100,3,2.3,1.6,15.9,0,0,0,5,5,0,0,08:08:00,16:21:00,8.22,8.13,16.35,,,5,6,2,3,,,,,8,7.5,1,,,
2016-12-27,6.8,3.1,3.37,-0.6,,-3,97,88.5,72,2.7,1.6,-0.9,21,10.21,2,35,20,102.2,101.43,101,102.15,101.37,100.98,32200,28091.7,16100,3.3,2.3,1.7,14.9,0,0,0,1.6,1.6,0,0,08:07:00,16:20:00,8.22,8.12,16.33,,,6,6,0,4,,,,,8,5.9,2,,,
2016-12-26,2.6,0.6,0.88,-1.4,,-5,96,91.8,76,1.9,-0.3,-3.6,31,20.83,8,46,11,102.5,101.93,101.1,102.41,101.86,101.03,32200,13095.8,1200,2.4,1.9,1.7,17.4,0,0,0,19.4,13.6,3.4,0,08:07:00,16:20:00,8.22,8.12,16.33,,,3,3,2,3,,,,,8,7.8,3,,,
2016-12-25,1.8,-1.45,-1.37,-4.7,,-8,98,85.9,70,-2,-3.5,-5,14,7.58,0,,,102.4,102.13,101.8,102.35,102.07,101.76,48300,34212.5,32200,2.8,2.1,1.5,19.4,0,0,0,0,0,0,0,08:07:00,16:19:00,8.2,8.12,16.32,,,2,3,-2,-2,,,,,8,4.6,1,,,
2016-12-24,4.4,1,1.27,-2.4,,-6,98,93.2,81,1.6,0.3,-2.2,16,7.71,2,,,101.8,101.44,101,101.73,101.38,100.92,32200,24679.2,12900,2.8,2,1.4,17,0,0,0,0.8,0.8,0,0,08:07:00,16:18:00,8.18,8.12,16.3,,,5,5,-2,-1,,,,,8,4.6,0,,,
2016-12-23,4.5,3.2,2.85,1.9,,,97,93.7,89,2.7,1.9,1,22,12.08,5,30,30,100.9,100.4,100.1,100.87,100.34,100.02,24100,18633.3,12900,3.4,2.4,1.5,14.8,0,0,0,15.4,15.4,0,0,08:06:00,16:18:00,8.2,8.1,16.3,,,3,3,1,2,,,,,8,8,8,,,
2016-12-22,5.5,3.45,3.72,1.4,,,90,85.7,69,3.2,1.5,0,29,16.75,11,39,7,101.7,101.03,100.6,101.61,100.97,100.56,32200,24775,24100,3.1,2.3,1.6,14.6,0,0,0,1.2,1.2,0,0,08:06:00,16:17:00,8.18,8.1,16.28,,,5,5,4,4,,,,,8,7.6,5,,,
2016-12-21,6.6,3.45,3.48,0.3,,,96,88.5,74,3.6,1.7,0,19,12.42,4,,,103.2,102.69,101.8,103.11,102.62,101.76,32200,25250,19300,3.4,2.3,1.6,14.6,0,0,0,0,0,0,0,08:05:00,16:17:00,8.2,8.08,16.28,,,7,8,3,4,,,,,8,7.1,2,,,
2016-12-20,8.8,4.9,4.87,1,,,97,84.6,71,4.1,2.4,-0.1,37,17.25,2,54,22,103.1,101.93,100.8,103.03,101.87,100.75,48300,28241.7,4800,3.2,2.4,1.8,13.1,0,0,0,4.8,4.8,0,0,08:05:00,16:16:00,8.18,8.08,16.27,,,8,10,3,3,,,,,8,5.2,1,,,
2016-12-19,4.7,2.95,3.2,1.2,,,96,91.7,88,3.5,2,0.2,28,17.29,7,39,11,102.3,101.83,101.3,102.19,101.78,101.26,32200,18325,8100,3.3,2.3,1.6,15.1,0,0,0,14.4,14.4,0,2,08:04:00,16:16:00,8.2,8.07,16.27,,,5,6,1,3,,,,,8,7.3,4,,,
2016-12-18,2.2,-0.34,-0.34,-2.9,,-8,96,91.2,81,-0.1,-1.6,-4.8,23,17.29,14,34,8,103.5,103.04,102,103.39,102.96,101.92,16100,7933.3,1600,3.1,2.4,1.9,18.3,0,0,0,4.2,0,7,1,08:04:00,16:15:00,8.18,8.07,16.25,,,0,0,1,1,,,,,8,7.4,2,,,
2016-12-17,-1.2,-4.94,-4.28,-8.7,,-15,81,73.6,63,-6.2,-8.3,-11.7,17,11.33,7,,,103.5,103.1,102.7,103.41,103.04,102.67,48300,37895.8,24100,3.9,2.9,2.2,22.9,0,0,0,0,0,0,0,08:03:00,16:15:00,8.2,8.05,16.25,,,-2,-2,-3,-3,,,,,8,7,4,,,
2016-12-16,-2,-5.2,-5.25,-8.4,,-14,82,64.8,45,-7.5,-11.1,-13.1,17,10.75,2,,,102.7,102.23,101.6,102.64,102.18,101.58,48300,38908.3,32200,4.7,3.1,2.2,23.2,0,0,0,0,0,0,0,08:02:00,16:15:00,8.22,8.03,16.25,,,-1,0,-7,-7,,,,,8,2.4,0,,,
2016-12-15,0.3,-3.6,-4.16,-7.5,,-13,92,81,66,-4.7,-7,-9.1,15,8.54,3,,,101.6,101.46,101.3,101.58,101.4,101.25,48300,40920.8,32200,4.3,3.2,2.3,21.6,0,0,0,0,0,0,0,08:01:00,16:15:00,8.23,8.02,16.25,,,-1,-1,-8,-8,,,,,7,1.5,0,,,
2016-12-14,-0.9,-4.2,-4.92,-7.5,,-13,92,81.5,73,-5,-7.6,-10.2,16,10.83,5,,,102.8,102,101.3,102.72,101.94,101.23,48300,40250,32200,4.9,3.4,2.1,22.2,0,0,0,0,0,0,1,08:01:00,16:14:00,8.22,8.02,16.23,,,-1,-1,-8,-7,,,,,8,3.8,0,,,
2016-12-13,0.7,-2.5,-2.57,-5.7,,-10,89,80.8,71,-3.5,-5.5,-7.2,13,7.88,1,,,102.8,102.76,102.7,102.78,102.7,102.59,48300,36550,24100,4.1,3,2,20.5,0,0,0,0,0,0,1,08:00:00,16:14:00,8.23,8,16.23,,,0,0,-5,-5,,,,,8,1.8,0,,,
2016-12-12,2,-0.5,-0.27,-3,,-7,98,85.4,75,0,-2.5,-6.1,22,11.38,1,33,9,102.7,102.31,101.6,102.64,102.25,101.57,24100,17525,2400,3.8,2.5,1.5,18.5,0,0,0,6.4,1,2.4,2,07:59:00,16:14:00,8.25,7.98,16.23,,,2,3,-4,-4,,,,,8,5.8,1,,,
2016-12-11,6.8,4.34,3.2,1.9,,,97,93.3,84,4.2,2.2,-0.2,25,13.75,3,33,6,101.6,101.19,100.9,101.54,101.12,100.85,24100,18495.8,3200,2.6,1.9,1.4,13.7,0,0,0,13.4,13.4,0,1,07:58:00,16:14:00,8.27,7.97,16.23,,,3,6,0,0,,,,,8,7.7,7,,,
2016-12-10,2.5,1.2,1.61,-0.1,,,96,93.5,90,1.8,0.7,-0.5,27,19.21,12,37,8,101.1,100.93,100.8,101,100.87,100.77,24100,15895.8,6400,2.2,1.8,1.3,16.8,0,0,0,6.2,6.2,0,5,07:57:00,16:14:00,8.28,7.95,16.23,,,0,3,0,2,,,,,8,8,8,,,
2016-12-09,0.8,-0.5,-0.51,-1.8,,-7,98,85.8,43,-0.2,-2.9,-11.3,31,17.83,10,41,14,101.6,101.35,100.9,101.56,101.29,100.86,32200,13758.3,1000,2.7,2.2,1.7,18.5,0,0,0,8,0,5,0,07:56:00,16:14:00,8.3,7.93,16.23,,,1,1,0,1,,,,,8,7.9,5,,,
2016-12-08,2.8,-2.2,-2.06,-7.2,,-12,74,54.6,39,-7.3,-10.4,-12.1,23,11.12,3,41,11,102.8,102.03,101.5,102.72,101.98,101.45,48300,40250,32200,3.3,2.3,1.8,20.2,0,0,0,0,0,0,0,07:55:00,16:14:00,8.32,7.92,16.23,,,-2,3,-3,-3,,,,,8,4.9,1,,,
2016-12-07,0.6,-2.85,-3.17,-6.3,,-11,73,60.3,42,-8.2,-10,-11.3,13,8.04,1,,,103.4,103.17,102.9,103.29,103.11,102.8,48300,40250,32200,3.7,2.4,1.7,20.9,0,0,0,0,0,0,1,07:54:00,16:15:00,8.35,7.9,16.25,,,0,0,-7,-6,,,,,7,1.5,0,,,
2016-12-06,3.1,0.19,-0.28,-2.7,,-7,90,69.8,51,-1.6,-5.3,-8.5,17,11.04,5,,,103.1,102.45,101.9,103.03,102.38,101.83,48300,40250,32200,3.3,2.2,1.7,17.8,0,0,0,0,0,0,1,07:53:00,16:15:00,8.37,7.88,16.25,,,3,3,-4,-3,,,,,7,3.8,0,,,
2016-12-05,2.5,1.14,0.98,-0.2,,-3,98,94.6,86,0.7,0.2,-1.2,26,16,2,37,8,101.9,101.76,101.6,101.86,101.7,101.6,32200,16370.8,1600,2.9,2,1.1,16.9,0,0,0,16.4,5.4,5.4,0,07:52:00,16:15:00,8.38,7.87,16.25,,,2,3,-2,-1,,,,,8,6.9,1,,,
2016-12-04,6.5,3.05,4.06,-0.4,,,92,77.1,66,3.2,0.4,-1.3,49,28.12,7,69,29,102,101.65,101.4,101.92,101.58,101.34,48300,37016.7,19300,2.8,2.1,1.5,14.9,0,0,0,0,0,0,0,07:50:00,16:16:00,8.43,7.83,16.27,,,6,6,1,1,,,,,8,4.3,1,,,
2016-12-03,8.6,5.35,6.05,2.1,,,97,89.7,80,5.5,4.5,2.2,21,12.75,7,32,24,102.3,102.05,101.6,102.25,101.99,101.51,48300,29037.5,16100,2.9,2.1,1.6,12.7,0,0.4,0,4.2,4.2,0,0,07:49:00,16:16:00,8.45,7.82,16.27,,,9,10,4,4,,,,,8,6.6,1,,,
2016-12-02,8.6,6.94,6.96,5.3,,,97,92.7,82,7.4,5.9,4.3,34,21.38,12,50,11,102.6,102.03,101.6,102.56,101.98,101.55,32200,18908.3,3200,2.5,1.8,1.2,11.1,0,1.9,0,12.8,12.8,0,0,07:48:00,16:16:00,8.47,7.8,16.27,,,9,9,6,6,,,,,8,6.6,1,,,
2016-12-01,7.5,4.55,5.51,1.6,,,96,90.3,82,5.2,4,1.4,27,14.12,1,44,27,102.7,102.46,102,102.63,102.39,101.95,48300,28229.2,4800,3.1,2,1.4,13.4,0,0,0,1.8,1.8,0,0,07:47:00,16:17:00,8.5,7.78,16.28,,,7,7,6,6,,,,,8,6.2,2,,,
2016-11-30,8.3,7.2,6.97,6.1,,,95,86.1,77,6.2,4.8,3,47,30.21,17,61,28,102,101.28,100.8,101.9,101.21,100.76,32200,20620.8,4000,2.5,1.8,1.1,10.8,0,2.2,0,19.8,19.8,0,0,07:45:00,16:17:00,8.53,7.75,16.28,,,9,9,5,6,,,,,8,6.1,0,,,
2016-11-29,7.9,6.3,6.53,4.7,,,95,86.5,72,5.6,4.4,3.3,22,14.58,5,30,7,102.2,101.82,101,102.14,101.76,100.89,40200,25995.8,9700,2.2,1.5,1,11.7,0,1.3,0,2.6,2.6,0,0,07:44:00,16:18:00,8.57,7.73,16.3,,,7,7,7,7,,,,,8,8,7,,,
2016-11-28,8.3,5.65,5.67,3,,,97,89.8,83,5,4.1,2.9,35,9.75,2,57,29,102,101.24,100.2,101.98,101.17,100.09,32200,27150,12900,2.9,1.8,1.1,12.3,0,0.6,0,0.8,0.8,0,0,07:43:00,16:19:00,8.6,7.72,16.32,,,7,8,2,4,,,,,8,6.1,1,,,
2016-11-27,7.4,5.3,5.53,3.2,,,96,92,88,6.3,4.4,2.3,37,19.04,4,43,7,100.7,100.25,99.6,100.66,100.19,99.53,32200,20050,6400,2.2,1.8,1.4,12.7,0,0.3,0,24.6,24.6,0,0,07:41:00,16:19:00,8.63,7.68,16.32,,,7,7,4,6,,,,,8,6.9,2,,,
2016-11-26,7,6.1,5.71,5.2,,,97,94,88,5.8,4.8,3.4,29,14.04,1,33,29,100.6,99.98,99.8,100.55,99.92,99.72,24100,16100,8100,2.7,2,1.5,11.9,0,1.1,0,31,31,0,0,07:40:00,16:20:00,8.67,7.67,16.33,,,6,7,6,6,,,,,8,7.4,2,,,
2016-11-25,10.1,6.15,6.83,2.2,,,95,84.3,70,5.8,4.3,1.8,29,14.04,8,43,21,101.4,101.14,100.5,101.36,101.08,100.48,32200,25666.7,12900,3.1,2.1,1.5,11.8,0,1.1,0,6,6,0,0,07:39:00,16:21:00,8.7,7.65,16.35,,,9,9,5,5,,,,,8,7.2,2,,,
2016-11-24,9.6,7.6,8.12,5.6,,,94,84,76,6.5,5.6,4.2,44,30.83,13,74,15,101,100.61,100,100.97,100.55,99.96,24100,21566.7,12900,2.3,2,1.7,10.4,0,2.6,0,17.8,17.8,0,0,07:37:00,16:22:00,8.75,7.62,16.37,,,9,9,6,6,,,,,8,8,7,,,
2016-11-23,9.8,8,7.96,6.2,,,97,86.1,78,6.7,5.8,5,48,23.71,11,67,12,101.5,101.27,100.9,101.41,101.21,100.88,24100,24100,24100,2.5,2,1.6,10,0,3,0,5.2,5.2,0,0,07:36:00,16:23:00,8.78,7.6,16.38,,,8,9,7,8,,,,,8,7.9,7,,,
2016-11-22,9.6,8.15,7.92,6.7,,,96,85.3,66,6.8,5.5,3.4,27,22.62,14,44,8,101.6,101.13,100.8,101.58,101.07,100.73,32200,22062.5,12900,2.5,1.8,1.1,9.8,0,3.1,0,28,28,0,0,07:34:00,16:23:00,8.82,7.57,16.38,,,9,9,7,7,,,,,8,8,8,,,
2016-11-21,11.8,9.15,9.21,6.5,,,92,81.4,62,7.6,6.1,3,22,11.79,2,30,14,101.7,101.33,100.8,101.63,101.26,100.75,40200,30625,19300,2.7,1.9,1.1,8.8,0,4.2,0,0,0,0,0,07:33:00,16:24:00,8.85,7.55,16.4,,,10,11,7,9,,,,,8,6.2,2,,,
2016-11-20,11.7,10.5,10.38,9.3,,,91,83.8,74,8.7,7.8,6.4,35,24.04,16,52,12,100.8,100.45,100.3,100.73,100.39,100.23,40200,26787.5,24100,2.1,1.7,1.3,7.5,0,5.5,0.5,2.4,2.4,0,0,07:31:00,16:25:00,8.9,7.52,16.42,,,10,11,10,10,,,,,8,7.8,6,,,
2016-11-19,11.7,8.75,8.95,5.8,,,90,78.2,63,6.9,5.3,2,23,17.33,10,44,11,100.7,100.52,100.3,100.59,100.45,100.26,48300,33650,19300,2.1,1.7,1.4,9.2,0,3.8,0,2,2,0,0,07:30:00,16:26:00,8.93,7.5,16.43,,,9,10,9,9,,,,,8,7.8,7,,,
2016-11-18,9,5.85,6.45,2.7,,,95,77.2,60,3.8,2.6,1.3,23,14,3,37,6,102.3,101.49,100.6,102.21,101.43,100.54,48300,38237.5,32200,2.7,1.9,1.4,12.2,0,0.8,0,0,0,0,0,07:28:00,16:28:00,9,7.47,16.47,,,7,7,6,7,,,,,8,6.4,0,,,
2016-11-17,9.1,7,6.85,4.9,,,95,87.9,82,6.2,5,3.4,21,14.83,11,,,102.3,102.14,101.9,102.24,102.06,101.82,48300,27808.3,24100,2.4,1.8,1.4,11,0,2,0,0,0,0,0,07:27:00,16:29:00,9.03,7.45,16.48,,,8,8,3,3,,,,,8,7.1,2,,,
2016-11-16,9.9,6.7,6.83,3.5,,,99,92.8,78,6.7,5.7,3.7,19,11.88,3,29,14,101.9,101.62,101.3,101.82,101.55,101.22,24100,21729.2,800,2.6,2,1.6,11.3,0,1.7,0,4.2,4.2,0,0,07:25:00,16:30:00,9.08,7.42,16.5,,,8,8,7,7,,,,,8,7.6,6,,,
2016-11-15,11.2,8.39,8.24,5.6,,,98,90.4,80,7.8,6.8,5.1,13,7.04,3,,,101.2,100.88,100.5,101.18,100.82,100.45,24100,23233.3,16100,2.9,2,1.3,9.6,0,3.4,0,3.6,3.6,0,0,07:23:00,16:31:00,9.13,7.38,16.52,,,10,10,6,6,,,,,8,7.5,6,,,
2016-11-14,12.7,9.1,9.3,5.5,,,99,85.5,66,9.4,6.9,5,16,8.21,3,35,16,101.8,101.52,101,101.75,101.46,100.95,32200,28825,24100,2.9,2.1,1.6,8.9,0,4.1,0,0.2,0.2,0,0,07:22:00,16:32:00,9.17,7.37,16.53,,,12,12,6,7,,,,,8,6.2,2,,,
2016-11-13,11.1,8.94,9.81,6.8,,,96,89.7,82,10.2,8.2,6.8,30,20.62,13,41,8,102.1,101.64,101.2,102.08,101.58,101.14,32200,19779.2,12900,2.3,1.8,1.1,9.1,0,3.9,0,14.6,14.6,0,0,07:20:00,16:33:00,9.22,7.33,16.55,,,12,12,10,11,,,,,8,7.9,6,,,
2016-11-12,14.5,10.8,11.71,7.1,,,94,87.1,74,12.5,9.6,5.5,34,18.79,10,59,21,102.2,101.31,100.7,102.11,101.25,100.62,32200,26079.2,12900,2.5,2,1.4,7.2,0,5.8,0.8,7,7,0,0,07:19:00,16:35:00,9.27,7.32,16.58,,,14,14,10,10,,,,,8,6.9,3,,,
2016-11-11,13.8,12.15,11.89,10.5,,,96,91.5,87,11.9,10.6,9.9,20,10.04,2,33,21,101.7,101.28,100.8,101.61,101.23,100.74,32200,29837.5,24100,2.3,1.5,1,5.8,0,7.2,2.1,3,3,0,0,07:17:00,16:36:00,9.32,7.28,16.6,,,14,14,12,12,,,,,8,8,8,,,
2016-11-10,15.3,11.05,11.19,6.8,,,99,89.9,74,10.8,9.6,7.8,12,6.46,0,,,102,101.77,101.5,101.96,101.71,101.48,48300,40250,32200,2.3,1.6,1,7,0,6,1.1,0,0,0,0,07:15:00,16:37:00,9.37,7.25,16.62,,,14,14,12,12,,,,,8,7.1,2,,,
2016-11-09,15,13.4,13.12,11.8,,,98,94.5,87,13.1,12.3,10.4,17,10.25,4,,,102.3,102.04,101.7,102.21,101.97,101.61,32200,21916.7,4800,2.3,1.7,1.1,4.6,0,8.4,3.4,9,9,0,0,07:14:00,16:39:00,9.42,7.23,16.65,,,14,15,9,11,,,,,8,7.8,6,,,
2016-11-08,19.4,15.8,15.78,12.2,,,93,73.4,56,13.2,10.9,9.5,23,14.29,4,35,9,101.7,101.57,101.4,101.66,101.52,101.36,48300,32779.2,19300,2.2,1.6,1.2,2.2,0,10.8,5.8,0.8,0.8,0,0,07:12:00,16:40:00,9.47,7.2,16.67,,,17,17,12,12,,,,,8,7.6,4,,,
2016-11-07,14,12.35,12.37,10.7,,,89,82.9,76,10.5,9.6,8.3,30,19.75,12,46,9,102,101.78,101.6,101.93,101.72,101.57,48300,28162.5,16100,2.5,1.8,1.3,5.7,0,7.3,2.4,2.6,2.6,0,0,07:11:00,16:42:00,9.52,7.18,16.7,,,12,12,13,13,,,,,8,8,8,,,
2016-11-06,13.5,10.85,11.05,8.2,,,96,85.3,71,10.2,8.6,7.4,29,17.96,12,39,12,101.7,101.49,101.1,101.63,101.43,101.01,32200,22956,12900,2.2,1.8,1.2,7.2,0,5.8,0.8,0.8,0.8,0,0,07:09:00,16:43:00,9.57,7.15,16.72,,,13,13,10,10,,,,,8,7.7,6,,,
2016-11-05,14.6,12.39,12.03,10.2,,,97,93.3,84,12.2,11,9.1,24,18.29,10,39,12,101.2,101,100.9,101.16,100.94,100.81,32200,21104.2,12900,2.5,2,1.5,5.6,0,7.4,2.4,19.8,19.8,0,0,07:09:00,16:43:00,9.57,7.15,16.72,,,13,13,9,9,,,,,8,8,8,,,
2016-11-04,16.1,9.85,10.71,3.6,,,96,76.7,54,9.9,6.6,3.8,27,12.58,2,39,11,101.9,101.5,101.1,101.83,101.44,101.06,48300,38904.2,24100,2.6,1.9,1.1,8.2,0,4.8,0,0.4,0.4,0,0,08:06:00,17:46:00,9.67,8.1,17.77,,,13,13,12,12,,,,,8,6.1,0,,,
2016-11-03,15.7,12.39,12.09,9.1,,,94,82,69,10.4,9.1,6.5,31,20.04,10,44,11,102.5,102.18,101.9,102.41,102.15,101.9,48300,32991.7,16100,2.7,2.1,1.3,5.6,0,7.4,2.4,0,0,0,0,08:04:00,17:48:00,9.73,8.07,17.8,,,14,14,7,7,,,,,8,6,0,,,
2016-11-02,12.5,11.35,11.01,10.2,,,95,89.7,82,10.1,9.4,8.5,30,24.71,16,48,7,101.8,101.48,101.3,101.81,101.41,101.2,24100,19166.7,12900,2.4,2,1.7,6.7,0,6.3,1.4,26.4,26.4,0,0,08:02:00,17:50:00,9.8,8.03,17.83,,,11,11,11,11,,,,,8,8,8,,,
2016-11-01,12.5,9.94,9.9,7.4,,,97,91.8,74,9.8,8.6,7.2,23,14.83,7,32,10,101.5,101.24,100.9,101.44,101.18,100.87,32200,21908.3,11300,2.5,1.9,1,8.1,0,4.9,0,7.6,7.6,0,0,08:01:00,17:51:00,9.83,8.02,17.85,,,11,11,10,11,,,,,8,7.8,6,,,
2016-10-31,10.7,9.8,9.53,8.9,,,98,95.5,91,9.5,8.8,7.9,18,8.42,1,,,100.9,100.58,100.2,100.87,100.52,100.16,24100,17100,8100,2.7,1.7,1.1,8.2,0,4.8,0,13.6,13.6,0,0,07:59:00,17:53:00,9.9,7.98,17.88,,,11,11,9,9,,,,,8,7.8,4,,,
2016-10-30,11.6,7.8,8.79,4,,,99,93.5,79,9.2,7.8,4.7,25,13,1,33,29,101.4,100.65,100.1,101.29,100.58,100.02,32200,29162.5,24100,2.6,1.6,1.1,10.2,0,2.8,0,2,2,0,0,07:58:00,17:55:00,9.95,7.97,17.92,,,12,12,8,8,,,,,8,6,2,,,
2016-10-29,11.3,8.6,8.9,5.9,,,97,93.7,89,9.5,7.9,6.3,21,10.96,2,,,101.5,101.29,101.1,101.39,101.23,101.05,32200,25683.3,8100,1.9,1.5,1,9.4,0,3.6,0,6.4,6.4,0,0,07:56:00,17:56:00,10,7.93,17.93,,,11,11,8,9,,,,,8,7,3,,,
2016-10-28,16.6,13.3,12.8,10,,,94,78.8,63,10.7,9.1,7.5,18,13.46,2,,,101.5,101.33,101.2,101.41,101.27,101.12,32200,29637.5,19300,2.4,1.7,1.1,4.7,0,8.3,3.3,1.2,1.2,0,0,07:54:00,17:58:00,10.07,7.9,17.97,,,14,14,7,8,,,,,8,7,5,,,
2016-10-27,12.9,11.95,11.87,11,,,95,90.2,83,10.9,10.3,9.6,27,16.25,4,39,15,101.2,100.96,100.8,101.09,100.89,100.72,32200,24312.5,19300,2.7,2.1,1.6,6,0,7,2,7.2,7.2,0,0,07:53:00,18:00:00,10.12,7.88,18,,,11,11,10,11,,,,,8,8,7,,,
2016-10-26,12.4,9.6,10.03,6.8,,,96,91.7,87,10.4,8.7,6.5,24,12.04,4,32,8,101.6,101,100.7,101.51,100.94,100.65,48300,27350,12900,2.3,1.8,1.3,8.4,0,4.6,0,9,9,0,0,07:51:00,18:02:00,10.18,7.85,18.03,,,13,13,10,11,,,,,8,7.2,0,,,
2016-10-25,14.7,11.7,12.2,8.7,,,90,76.7,63,10.6,8.2,6.5,35,19.08,10,54,12,101.6,101.24,100.7,101.57,101.19,100.66,48300,31120.8,19300,2.6,2,1.3,6.3,0,6.7,1.7,2.4,2.4,0,0,07:50:00,18:03:00,10.22,7.83,18.05,,,12,14,9,10,,,,,8,5.7,0,,,
2016-10-24,13,11.5,11.41,10,,,95,87.2,74,10.5,9.3,8.1,29,12.33,2,43,10,100.8,100.44,100.1,100.73,100.38,100.05,48300,33854.2,24100,2.9,2.1,1.5,6.5,0,6.5,1.5,3.2,3.2,0,0,07:48:00,18:05:00,10.28,7.8,18.08,,,12,12,11,11,,,,,8,8,8,,,
2016-10-23,16.4,13,12.22,9.6,,,94,77.7,60,9.5,8.4,6.7,28,14.5,3,39,8,101.3,101.1,100.8,101.26,101.03,100.73,48300,34183.3,24100,1.9,1.6,1.2,5,0,8,3,1.6,1.6,0,0,07:46:00,18:07:00,10.35,7.77,18.12,,,11,16,11,11,,,,,8,7.8,7,,,
2016-10-22,13.4,9.69,10.09,6,,,98,84,65,9.5,7.4,5.7,22,12.96,4,32,7,101.6,101.29,100.9,101.53,101.23,100.82,48300,31179.2,12900,2.3,1.7,1.1,8.3,0,4.7,0,0.4,0.4,0,0,07:45:00,18:09:00,10.4,7.75,18.15,,,13,14,8,9,,,,,8,6.5,0,,,
2016-10-21,12.3,9.9,10.04,7.5,,,97,91,77,9.9,8.6,7,25,13.5,4,32,9,101.9,101.49,101.2,101.81,101.43,101.17,32200,25329.2,16100,2.6,1.8,1,8.1,0,4.9,0,5.2,5.2,0,0,07:43:00,18:11:00,10.47,7.72,18.18,,,12,12,8,9,,,,,8,7.5,5,,,
